id,menuId,userId,rating,comment
27806,123,48,1,Good
27807,124,48,2,Fantastic
27808,125,48,1,Average
27809,126,48,3,Bad
27810,127,48,5,Delicious
27811,128,48,1,Fantastic
27812,129,48,5,Could be better
27813,130,48,3,Delicious
27814,131,48,2,Nice
27815,132,48,3,Good
27816,133,48,4,Good
27817,134,48,5,Could be better
27818,135,48,5,Average
27819,136,48,3,Fantastic
27820,137,48,3,Good
27821,138,48,2,Poor
27822,139,48,3,Bad
27823,140,48,3,Fantastic
27824,141,48,3,Bad
27825,142,48,3,Fantastic
27826,143,48,4,Not bad
27827,144,48,4,Excellent
27828,145,48,4,Fantastic
27829,146,48,1,Not bad
27830,147,48,3,Fantastic
27831,148,48,1,Average
27832,149,48,5,Excellent
27833,150,48,3,Good
27834,151,48,1,Fantastic
27835,152,48,2,Average
27836,153,48,1,Could be better
27837,154,48,1,Average
27838,155,48,4,Poor
27839,156,48,1,Good
27840,157,48,5,Not bad
27841,158,48,5,Good
27842,159,48,3,Bad
27843,160,48,1,Not bad
27844,161,48,2,Could be better
27845,162,48,1,Poor
27846,163,48,4,Bad
27847,164,48,3,Good
27848,165,48,2,Average
27849,166,48,4,Could be better
27850,167,48,3,Not bad
27851,168,48,3,Nice
27852,169,48,3,Good
27853,170,48,3,Excellent
27854,171,48,3,Excellent
27855,172,48,2,Bad
27856,173,48,4,Fantastic
27857,174,48,1,Poor
27858,175,48,3,Good
27859,176,48,5,Poor
27860,177,48,3,Good
27861,178,48,1,Poor
27862,179,48,5,Nice
27863,180,48,2,Fantastic
27864,181,48,3,Not bad
27865,182,48,5,Nice
27866,183,48,2,Delicious
27867,184,48,4,Fantastic
27868,185,48,1,Average
27869,186,48,2,Not bad
27870,187,48,3,Average
27871,188,48,4,Could be better
27872,189,48,3,Excellent
27873,190,48,2,Nice
27874,191,48,4,Could be better
27875,192,48,4,Bad
27876,193,48,5,Excellent
27877,194,48,4,Fantastic
27878,195,48,1,Bad
27879,196,48,2,Poor
27880,197,48,5,Fantastic
27881,198,48,1,Nice
27882,199,48,2,Average
27883,200,48,4,Fantastic
27884,201,48,5,Not bad
27885,202,48,2,Poor
27886,203,48,2,Fantastic
27887,204,48,2,Average
27888,205,48,1,Poor
27889,206,48,4,Fantastic
27890,207,48,5,Could be better
27891,208,48,3,Nice
27892,209,48,2,Delicious
27893,210,48,5,Nice
27894,211,48,1,Nice
27895,212,48,5,Could be better
27896,213,48,3,Average
27897,214,48,4,Delicious
27898,215,48,4,Poor
27899,216,48,4,Good
27900,217,48,4,Not bad
27901,218,48,1,Not bad
27902,219,48,5,Not bad
27903,220,48,2,Fantastic
27904,221,48,4,Could be better
27905,222,48,2,Average
27906,223,48,5,Bad
27907,224,48,3,Average
27908,225,48,1,Bad
27909,226,48,4,Bad
27910,227,48,2,Average
27911,228,48,3,Excellent
27912,229,48,1,Not bad
27913,230,48,3,Fantastic
27914,231,48,3,Average
27915,232,48,5,Delicious
27916,233,48,2,Not bad
27917,234,48,5,Could be better
27918,235,48,5,Not bad
27919,236,48,5,Poor
27920,237,48,3,Good
27921,238,48,5,Good
27922,239,48,4,Poor
27923,240,48,3,Could be better
27924,241,48,4,Good
27925,242,48,3,Average
27926,243,48,1,Excellent
27927,244,48,3,Excellent
27928,245,48,2,Poor
27929,246,48,4,Bad
27930,247,48,3,Average
27931,248,48,3,Average
27932,249,48,5,Nice
27933,250,48,4,Fantastic
27934,251,48,3,Poor
27935,252,48,2,Delicious
27936,253,48,3,Fantastic
27937,254,48,2,Bad
27938,255,48,1,Fantastic
27939,256,48,3,Bad
27940,257,48,4,Fantastic
27941,258,48,3,Could be better
27942,259,48,1,Poor
27943,260,48,1,Bad
27944,261,48,1,Could be better
27945,262,48,4,Poor
27946,263,48,1,Bad
27947,264,48,3,Bad
27948,265,48,1,Good
27949,266,48,2,Bad
27950,267,48,3,Delicious
27951,268,48,4,Bad
27952,269,48,1,Bad
27953,270,48,2,Good
27954,271,48,5,Nice
27955,272,48,1,Poor
27956,273,48,1,Nice
27957,274,48,2,Bad
27958,275,48,5,Could be better
27959,276,48,4,Average
27960,277,48,4,Average
27961,278,48,4,Average
27962,279,48,2,Good
27963,280,48,1,Could be better
27964,281,48,4,Average
27965,282,48,5,Fantastic
27966,283,48,4,Excellent
27967,284,48,5,Not bad
27968,285,48,1,Could be better
27969,286,48,2,Delicious
27970,287,48,4,Bad
27971,288,48,3,Poor
27972,289,48,3,Bad
27973,290,48,2,Excellent
27974,291,48,3,Average
27975,292,48,5,Not bad
27976,293,48,2,Not bad
27977,294,48,1,Fantastic
27978,295,48,3,Bad
27979,296,48,2,Good
27980,297,48,1,Nice
27981,298,48,5,Nice
27982,299,48,3,Not bad
27983,300,48,3,Poor
27984,301,48,3,Delicious
27985,302,48,2,Nice
27986,303,48,4,Not bad
27987,304,48,3,Not bad
27988,305,48,5,Could be better
27989,306,48,2,Delicious
27990,307,48,2,Average
27991,308,48,2,Nice
27992,309,48,3,Could be better
27993,310,48,1,Good
27994,311,48,5,Poor
27995,312,48,4,Bad
27996,313,48,3,Fantastic
27997,314,48,1,Not bad
27998,315,48,4,Could be better
27999,316,48,3,Bad
28000,317,48,3,Fantastic
28001,318,48,2,Fantastic
28002,319,48,3,Good
28003,320,48,4,Could be better
28004,321,48,3,Poor
28005,322,48,5,Average
28006,323,48,3,Nice
28007,324,48,4,Nice
28008,325,48,2,Fantastic
28009,326,48,1,Nice
28010,327,48,4,Delicious
28011,328,48,1,Excellent
28012,329,48,3,Poor
28013,330,48,3,Could be better
28014,331,48,5,Nice
28015,332,48,4,Average
28016,333,48,5,Not bad
28017,334,48,4,Good
28018,335,48,3,Poor
28019,336,48,1,Good
28020,337,48,3,Good
28021,338,48,3,Bad
28022,339,48,1,Delicious
28023,340,48,2,Fantastic
28024,341,48,2,Average
28025,342,48,1,Nice
28026,343,48,1,Poor
28027,344,48,2,Fantastic
28028,345,48,1,Could be better
28029,346,48,3,Delicious
28030,347,48,1,Could be better
28031,348,48,4,Poor
28032,349,48,2,Not bad
28033,350,48,1,Fantastic
28034,351,48,1,Could be better
28035,352,48,3,Fantastic
28036,353,48,4,Not bad
28037,354,48,4,Bad
28038,355,48,2,Nice
28039,356,48,5,Poor
28040,357,48,1,Excellent
28041,358,48,3,Delicious
28042,359,48,2,Delicious
28043,360,48,2,Average
28044,361,48,3,Poor
28045,362,48,2,Nice
28046,363,48,5,Good
28047,364,48,4,Nice
28048,365,48,5,Not bad
28049,366,48,3,Average
28050,367,48,5,Fantastic
28051,368,48,2,Average
28052,369,48,2,Could be better
28053,370,48,4,Nice
28054,371,48,5,Excellent
28055,372,48,2,Nice
28056,373,48,5,Fantastic
28057,374,48,1,Bad
28058,375,48,3,Could be better
28059,376,48,4,Nice
28060,377,48,4,Good
28061,378,48,4,Poor
28062,379,48,1,Poor
28063,380,48,1,Good
28064,381,48,2,Delicious
28065,382,48,1,Average
28066,383,48,3,Good
28067,384,48,1,Nice
28068,385,48,2,Good
28069,386,48,2,Bad
28070,387,48,3,Average
28071,388,48,2,Bad
28072,389,48,5,Delicious
28073,390,48,2,Could be better
28074,391,48,3,Poor
28075,392,48,4,Delicious
28076,393,48,2,Delicious
28077,394,48,1,Not bad
28078,395,48,3,Bad
28079,396,48,3,Good
28080,397,48,5,Bad
28081,398,48,2,Excellent
28082,399,48,1,Average
28083,400,48,1,Delicious
28084,401,48,4,Average
28085,402,48,4,Fantastic
28086,403,48,1,Fantastic
28087,404,48,3,Good
28088,405,48,4,Fantastic
28089,406,48,4,Good
28090,407,48,2,Average
28091,408,48,1,Fantastic
28092,409,48,1,Fantastic
28093,410,48,1,Not bad
28094,411,48,4,Delicious
28095,412,48,5,Could be better
28096,413,48,4,Bad
28097,414,48,4,Average
28098,415,48,1,Average
28099,416,48,4,Delicious
28100,417,48,2,Not bad
28101,418,48,2,Fantastic
28102,419,48,2,Not bad
28103,420,48,1,Not bad
28104,421,48,1,Nice
28105,422,48,2,Bad
28106,423,48,5,Not bad
28107,424,48,2,Poor
28108,425,48,2,Bad
28109,426,48,4,Bad
28110,427,48,2,Excellent
28111,428,48,2,Good
28112,429,48,2,Good
28113,430,48,4,Could be better
28114,431,48,1,Average
28115,432,48,4,Could be better
28116,433,48,4,Poor
28117,434,48,1,Average
28118,435,48,4,Good
28119,436,48,5,Poor
28120,437,48,4,Poor
28121,438,48,3,Delicious
28122,439,48,5,Fantastic
28123,440,48,1,Delicious
28124,441,48,5,Could be better
28125,442,48,3,Poor
28126,443,48,2,Excellent
28127,444,48,3,Fantastic
28128,445,48,4,Bad
28129,446,48,2,Excellent
28130,447,48,4,Not bad
28131,448,48,3,Not bad
28132,449,48,4,Nice
28133,450,48,3,Fantastic
28134,451,48,3,Nice
28135,452,48,2,Delicious
28136,453,48,5,Poor
28137,454,48,1,Nice
28138,455,48,4,Good
28139,456,48,1,Could be better
28140,457,48,5,Good
28141,458,48,1,Poor
28142,459,48,5,Excellent
28143,460,48,2,Delicious
28144,461,48,5,Poor
28145,462,48,5,Delicious
28146,463,48,5,Poor
28147,464,48,4,Nice
28148,465,48,2,Bad
28149,466,48,1,Could be better
28150,467,48,4,Could be better
28151,468,48,4,Could be better
28152,469,48,2,Excellent
28153,470,48,2,Delicious
28154,471,48,2,Not bad
28155,472,48,5,Delicious
28156,473,48,1,Average
28157,474,48,5,Excellent
28158,475,48,2,Average
28159,476,48,5,Poor
28160,477,48,1,Excellent
28161,478,48,5,Average
28162,479,48,3,Nice
28163,480,48,3,Delicious
28164,481,48,1,Fantastic
28165,482,48,1,Average
28166,483,48,4,Nice
28167,484,48,4,Could be better
28168,485,48,2,Average
28169,486,48,3,Fantastic
28170,487,48,5,Bad
28171,488,48,2,Fantastic
28172,489,48,5,Bad
28173,490,48,1,Could be better
28174,491,48,4,Excellent
28175,492,48,3,Good
28176,493,48,5,Good
28177,494,48,5,Nice
28178,495,48,1,Bad
28179,496,48,2,Good
28180,497,48,5,Poor
28181,498,48,5,Not bad
28182,499,48,4,Poor
28183,500,48,4,Not bad
28184,501,48,5,Average
28185,502,48,2,Excellent
28186,503,48,2,Fantastic
28187,504,48,5,Fantastic
28188,505,48,3,Fantastic
28189,506,48,5,Bad
28190,507,48,1,Nice
28191,508,48,4,Bad
28192,509,48,2,Not bad
28193,510,48,1,Poor
28194,511,48,5,Nice
28195,512,48,1,Not bad
28196,513,48,4,Nice
28197,514,48,2,Delicious
28198,515,48,2,Nice
28199,516,48,3,Average
28200,517,48,4,Delicious
28201,518,48,2,Excellent
28202,519,48,3,Fantastic
28203,520,48,5,Poor
28204,521,48,2,Good
28205,522,48,1,Average
28206,523,48,4,Nice
28207,524,48,1,Not bad
28208,525,48,4,Not bad
28209,526,48,1,Fantastic
28210,527,48,2,Poor
28211,528,48,3,Average
28212,529,48,4,Fantastic
28213,530,48,2,Poor
28214,531,48,5,Delicious
28215,532,48,1,Poor
28216,533,48,2,Average
28217,534,48,3,Nice
28218,535,48,2,Delicious
28219,536,48,3,Fantastic
28220,537,48,2,Could be better
28221,538,48,5,Poor
28222,539,48,3,Poor
28223,540,48,1,Nice
28224,541,48,5,Not bad
28225,542,48,1,Excellent
28226,543,48,5,Delicious
28227,544,48,4,Delicious
28228,545,48,5,Poor
28229,546,48,3,Good
28230,547,48,2,Excellent
28231,548,48,2,Delicious
28232,549,48,5,Fantastic
28233,550,48,4,Delicious
28234,551,48,4,Average
28235,552,48,3,Could be better
28236,553,48,2,Poor
28237,554,48,4,Average
28238,555,48,5,Delicious
28239,556,48,1,Nice
28240,557,48,3,Fantastic
28241,558,48,3,Delicious
28242,559,48,2,Good
28243,560,48,3,Delicious
28244,561,48,1,Delicious
28245,562,48,4,Fantastic
28246,563,48,1,Excellent
28247,564,48,1,Not bad
28248,565,48,5,Nice
28249,566,48,2,Bad
28250,567,48,2,Could be better
28251,568,48,4,Not bad
28252,569,48,5,Bad
28253,570,48,4,Good
28254,571,48,3,Good
28255,572,48,1,Delicious
28256,573,48,2,Could be better
28257,574,48,4,Average
28258,575,48,4,Good
28259,576,48,4,Delicious
28260,577,48,1,Delicious
28261,578,48,2,Could be better
28262,579,48,1,Average
28263,580,48,3,Not bad
28264,581,48,2,Good
28265,582,48,4,Delicious
28266,583,48,2,Bad
28267,584,48,4,Average
28268,585,48,1,Not bad
28269,586,48,3,Nice
28270,587,48,5,Delicious
28271,588,48,4,Nice
28272,589,48,3,Good
28273,1,49,4,Fantastic
28274,2,49,5,Bad
28275,3,49,1,Bad
28276,4,49,4,Excellent
28277,5,49,5,Delicious
28278,6,49,3,Delicious
28279,7,49,3,Poor
28280,8,49,1,Good
28281,9,49,4,Could be better
28282,10,49,2,Fantastic
28283,11,49,2,Bad
28284,12,49,3,Could be better
28285,13,49,1,Fantastic
28286,14,49,3,Average
28287,15,49,2,Good
28288,16,49,1,Excellent
28289,17,49,4,Excellent
28290,18,49,5,Not bad
28291,19,49,3,Nice
28292,20,49,1,Average
28293,21,49,3,Bad
28294,22,49,4,Not bad
28295,23,49,4,Not bad
28296,24,49,3,Bad
28297,25,49,5,Bad
28298,26,49,4,Could be better
28299,27,49,4,Fantastic
28300,28,49,5,Good
28301,29,49,5,Good
28302,30,49,1,Poor
28303,31,49,5,Poor
28304,32,49,2,Nice
28305,33,49,1,Excellent
28306,34,49,4,Fantastic
28307,35,49,2,Poor
28308,36,49,3,Bad
28309,37,49,3,Bad
28310,38,49,5,Not bad
28311,39,49,2,Nice
28312,40,49,4,Good
28313,41,49,3,Poor
28314,42,49,4,Excellent
28315,43,49,3,Poor
28316,44,49,3,Poor
28317,45,49,2,Delicious
28318,46,49,3,Fantastic
28319,47,49,2,Delicious
28320,48,49,1,Could be better
28321,49,49,4,Fantastic
28322,50,49,3,Nice
28323,51,49,2,Nice
28324,52,49,3,Delicious
28325,53,49,3,Not bad
28326,54,49,5,Delicious
28327,55,49,5,Not bad
28328,56,49,4,Average
28329,57,49,1,Excellent
28330,58,49,1,Fantastic
28331,59,49,4,Not bad
28332,60,49,1,Could be better
28333,61,49,4,Nice
28334,62,49,1,Not bad
28335,63,49,3,Good
28336,64,49,4,Nice
28337,65,49,4,Could be better
28338,66,49,2,Delicious
28339,67,49,4,Poor
28340,68,49,1,Average
28341,69,49,1,Not bad
28342,70,49,1,Excellent
28343,71,49,4,Good
28344,72,49,4,Average
28345,73,49,1,Excellent
28346,74,49,4,Poor
28347,75,49,5,Fantastic
28348,76,49,4,Delicious
28349,77,49,5,Average
28350,78,49,1,Delicious
28351,79,49,3,Good
28352,80,49,3,Delicious
28353,81,49,1,Poor
28354,82,49,5,Delicious
28355,83,49,1,Good
28356,84,49,2,Fantastic
28357,85,49,5,Fantastic
28358,86,49,2,Delicious
28359,87,49,5,Good
28360,88,49,4,Delicious
28361,89,49,1,Not bad
28362,90,49,3,Fantastic
28363,91,49,4,Bad
28364,92,49,2,Poor
28365,93,49,3,Could be better
28366,94,49,1,Good
28367,95,49,5,Excellent
28368,96,49,2,Could be better
28369,97,49,1,Excellent
28370,98,49,1,Nice
28371,99,49,3,Not bad
28372,100,49,2,Could be better
28373,101,49,3,Bad
28374,102,49,2,Average
28375,103,49,3,Excellent
28376,104,49,5,Average
28377,105,49,5,Excellent
28378,106,49,1,Bad
28379,107,49,1,Poor
28380,108,49,3,Excellent
28381,109,49,4,Good
28382,110,49,1,Could be better
28383,111,49,2,Good
28384,112,49,3,Bad
28385,113,49,5,Bad
28386,114,49,3,Not bad
28387,115,49,2,Could be better
28388,116,49,3,Could be better
28389,117,49,1,Average
28390,118,49,5,Average
28391,119,49,3,Average
28392,120,49,5,Delicious
28393,121,49,3,Could be better
28394,122,49,2,Good
28395,123,49,1,Average
28396,124,49,2,Average
28397,125,49,3,Poor
28398,126,49,2,Nice
28399,127,49,4,Poor
28400,128,49,1,Could be better
28401,129,49,5,Good
28402,130,49,1,Excellent
28403,131,49,5,Excellent
28404,132,49,3,Average
28405,133,49,3,Nice
28406,134,49,5,Delicious
28407,135,49,4,Fantastic
28408,136,49,5,Poor
28409,137,49,5,Not bad
28410,138,49,5,Nice
28411,139,49,2,Not bad
28412,140,49,1,Average
28413,141,49,1,Excellent
28414,142,49,1,Nice
28415,143,49,5,Excellent
28416,144,49,4,Excellent
28417,145,49,2,Fantastic
28418,146,49,3,Nice
28419,147,49,4,Delicious
28420,148,49,4,Nice
28421,149,49,2,Nice
28422,150,49,1,Fantastic
28423,151,49,5,Bad
28424,152,49,4,Could be better
28425,153,49,3,Average
28426,154,49,2,Good
28427,155,49,2,Fantastic
28428,156,49,3,Excellent
28429,157,49,2,Excellent
28430,158,49,3,Average
28431,159,49,5,Average
28432,160,49,2,Nice
28433,161,49,4,Fantastic
28434,162,49,3,Not bad
28435,163,49,1,Good
28436,164,49,2,Bad
28437,165,49,4,Fantastic
28438,166,49,2,Not bad
28439,167,49,5,Bad
28440,168,49,4,Delicious
28441,169,49,2,Poor
28442,170,49,2,Poor
28443,171,49,2,Nice
28444,172,49,2,Fantastic
28445,173,49,4,Good
28446,174,49,1,Nice
28447,175,49,5,Average
28448,176,49,1,Bad
28449,177,49,1,Good
28450,178,49,2,Fantastic
28451,179,49,5,Bad
28452,180,49,3,Average
28453,181,49,1,Average
28454,182,49,1,Good
28455,183,49,1,Average
28456,184,49,4,Not bad
28457,185,49,2,Nice
28458,186,49,4,Could be better
28459,187,49,4,Excellent
28460,188,49,2,Not bad
28461,189,49,5,Good
28462,190,49,4,Excellent
28463,191,49,1,Poor
28464,192,49,5,Average
28465,193,49,4,Good
28466,194,49,2,Could be better
28467,195,49,4,Poor
28468,196,49,2,Delicious
28469,197,49,4,Good
28470,198,49,1,Fantastic
28471,199,49,2,Bad
28472,200,49,4,Could be better
28473,201,49,4,Excellent
28474,202,49,4,Poor
28475,203,49,1,Bad
28476,204,49,4,Bad
28477,205,49,3,Good
28478,206,49,3,Bad
28479,207,49,5,Not bad
28480,208,49,3,Bad
28481,209,49,5,Bad
28482,210,49,4,Not bad
28483,211,49,1,Excellent
28484,212,49,2,Not bad
28485,213,49,3,Not bad
28486,214,49,1,Excellent
28487,215,49,3,Fantastic
28488,216,49,5,Not bad
28489,217,49,2,Excellent
28490,218,49,3,Fantastic
28491,219,49,4,Average
28492,220,49,3,Poor
28493,221,49,5,Fantastic
28494,222,49,2,Average
28495,223,49,1,Average
28496,224,49,3,Nice
28497,225,49,3,Nice
28498,226,49,1,Delicious
28499,227,49,2,Could be better
28500,228,49,3,Good
28501,229,49,5,Average
28502,230,49,5,Not bad
28503,231,49,2,Poor
28504,232,49,3,Average
28505,233,49,2,Average
28506,234,49,4,Bad
28507,235,49,1,Poor
28508,236,49,1,Good
28509,237,49,1,Could be better
28510,238,49,4,Not bad
28511,239,49,3,Bad
28512,240,49,4,Poor
28513,241,49,5,Excellent
28514,242,49,1,Poor
28515,243,49,2,Nice
28516,244,49,4,Average
28517,245,49,4,Delicious
28518,246,49,3,Poor
28519,247,49,4,Average
28520,248,49,3,Nice
28521,249,49,2,Delicious
28522,250,49,2,Nice
28523,251,49,2,Bad
28524,252,49,1,Fantastic
28525,253,49,3,Bad
28526,254,49,4,Bad
28527,255,49,2,Poor
28528,256,49,4,Could be better
28529,257,49,2,Not bad
28530,258,49,1,Average
28531,259,49,5,Good
28532,260,49,1,Bad
28533,261,49,4,Average
28534,262,49,5,Could be better
28535,263,49,2,Average
28536,264,49,4,Good
28537,265,49,2,Good
28538,266,49,5,Fantastic
28539,267,49,3,Delicious
28540,268,49,2,Poor
28541,269,49,3,Nice
28542,270,49,3,Fantastic
28543,271,49,1,Not bad
28544,272,49,4,Could be better
28545,273,49,2,Bad
28546,274,49,1,Poor
28547,275,49,2,Fantastic
28548,276,49,2,Fantastic
28549,277,49,1,Delicious
28550,278,49,5,Fantastic
28551,279,49,4,Average
28552,280,49,2,Poor
28553,281,49,5,Fantastic
28554,282,49,3,Average
28555,283,49,5,Delicious
28556,284,49,3,Bad
28557,285,49,5,Nice
28558,286,49,1,Good
28559,287,49,4,Bad
28560,288,49,3,Good
28561,289,49,5,Not bad
28562,290,49,2,Fantastic
28563,291,49,3,Fantastic
28564,292,49,2,Delicious
28565,293,49,2,Bad
28566,294,49,2,Average
28567,295,49,3,Not bad
28568,296,49,2,Poor
28569,297,49,1,Bad
28570,298,49,3,Nice
28571,299,49,5,Could be better
28572,300,49,5,Nice
28573,301,49,1,Poor
28574,302,49,4,Poor
28575,303,49,2,Poor
28576,304,49,4,Average
28577,305,49,4,Excellent
28578,306,49,2,Delicious
28579,307,49,3,Average
28580,308,49,1,Bad
28581,309,49,4,Good
28582,310,49,1,Not bad
28583,311,49,4,Average
28584,312,49,5,Good
28585,313,49,1,Average
28586,314,49,3,Delicious
28587,315,49,2,Poor
28588,316,49,5,Delicious
28589,317,49,2,Excellent
28590,318,49,1,Average
28591,319,49,4,Excellent
28592,320,49,1,Nice
28593,321,49,3,Could be better
28594,322,49,3,Fantastic
28595,323,49,2,Excellent
28596,324,49,4,Nice
28597,325,49,4,Fantastic
28598,326,49,5,Good
28599,327,49,1,Good
28600,328,49,1,Average
28601,329,49,1,Excellent
28602,330,49,1,Delicious
28603,331,49,2,Average
28604,332,49,2,Excellent
28605,333,49,5,Average
28606,334,49,1,Delicious
28607,335,49,1,Not bad
28608,336,49,2,Good
28609,337,49,5,Nice
28610,338,49,3,Good
28611,339,49,4,Average
28612,340,49,4,Good
28613,341,49,4,Poor
28614,342,49,1,Nice
28615,343,49,4,Excellent
28616,344,49,1,Poor
28617,345,49,2,Not bad
28618,346,49,2,Nice
28619,347,49,5,Not bad
28620,348,49,2,Good
28621,349,49,2,Nice
28622,350,49,4,Average
28623,351,49,5,Bad
28624,352,49,3,Bad
28625,353,49,1,Bad
28626,354,49,5,Could be better
28627,355,49,3,Bad
28628,356,49,4,Good
28629,357,49,4,Fantastic
28630,358,49,3,Not bad
28631,359,49,5,Not bad
28632,360,49,2,Good
28633,361,49,1,Excellent
28634,362,49,3,Fantastic
28635,363,49,3,Average
28636,364,49,5,Could be better
28637,365,49,2,Good
28638,366,49,4,Average
28639,367,49,4,Poor
28640,368,49,1,Excellent
28641,369,49,5,Poor
28642,370,49,3,Could be better
28643,371,49,1,Excellent
28644,372,49,5,Good
28645,373,49,5,Excellent
28646,374,49,5,Poor
28647,375,49,4,Could be better
28648,376,49,5,Could be better
28649,377,49,5,Could be better
28650,378,49,5,Average
28651,379,49,3,Poor
28652,380,49,4,Not bad
28653,381,49,5,Could be better
28654,382,49,4,Good
28655,383,49,5,Nice
28656,384,49,2,Delicious
28657,385,49,2,Fantastic
28658,386,49,2,Excellent
28659,387,49,3,Not bad
28660,388,49,3,Not bad
28661,389,49,4,Good
28662,390,49,2,Could be better
28663,391,49,4,Could be better
28664,392,49,5,Delicious
28665,393,49,4,Good
28666,394,49,5,Not bad
28667,395,49,2,Could be better
28668,396,49,3,Good
28669,397,49,2,Fantastic
28670,398,49,5,Fantastic
28671,399,49,2,Average
28672,400,49,3,Good
28673,401,49,4,Fantastic
28674,402,49,3,Nice
28675,403,49,5,Excellent
28676,404,49,3,Poor
28677,405,49,5,Bad
28678,406,49,1,Fantastic
28679,407,49,1,Nice
28680,408,49,3,Delicious
28681,409,49,5,Bad
28682,410,49,2,Fantastic
28683,411,49,4,Good
28684,412,49,4,Average
28685,413,49,2,Could be better
28686,414,49,4,Excellent
28687,415,49,3,Average
28688,416,49,5,Nice
28689,417,49,1,Nice
28690,418,49,5,Delicious
28691,419,49,5,Fantastic
28692,420,49,2,Nice
28693,421,49,1,Excellent
28694,422,49,4,Delicious
28695,423,49,1,Excellent
28696,424,49,4,Excellent
28697,425,49,5,Not bad
28698,426,49,2,Good
28699,427,49,2,Excellent
28700,428,49,1,Excellent
28701,429,49,4,Poor
28702,430,49,1,Bad
28703,431,49,1,Fantastic
28704,432,49,5,Bad
28705,433,49,4,Not bad
28706,434,49,5,Delicious
28707,435,49,1,Could be better
28708,436,49,5,Delicious
28709,437,49,4,Delicious
28710,438,49,1,Could be better
28711,439,49,1,Excellent
28712,440,49,4,Nice
28713,441,49,1,Delicious
28714,442,49,5,Bad
28715,443,49,3,Fantastic
28716,444,49,2,Excellent
28717,445,49,3,Good
28718,446,49,1,Fantastic
28719,447,49,3,Bad
28720,448,49,5,Delicious
28721,449,49,5,Could be better
28722,450,49,5,Average
28723,451,49,3,Good
28724,452,49,4,Poor
28725,453,49,5,Average
28726,454,49,4,Delicious
28727,455,49,2,Not bad
28728,456,49,3,Bad
28729,457,49,1,Nice
28730,458,49,2,Could be better
28731,459,49,1,Could be better
28732,460,49,2,Fantastic
28733,461,49,4,Excellent
28734,462,49,5,Delicious
28735,463,49,1,Not bad
28736,464,49,4,Excellent
28737,465,49,5,Average
28738,466,49,5,Delicious
28739,467,49,4,Not bad
28740,468,49,1,Poor
28741,469,49,3,Bad
28742,470,49,1,Average
28743,471,49,5,Poor
28744,472,49,1,Fantastic
28745,473,49,3,Average
28746,474,49,2,Average
28747,475,49,4,Not bad
28748,476,49,1,Average
28749,477,49,2,Could be better
28750,478,49,2,Bad
28751,479,49,2,Delicious
28752,480,49,3,Fantastic
28753,481,49,4,Good
28754,482,49,5,Delicious
28755,483,49,2,Good
28756,484,49,3,Nice
28757,485,49,5,Delicious
28758,486,49,4,Could be better
28759,487,49,5,Fantastic
28760,488,49,3,Delicious
28761,489,49,3,Average
28762,490,49,5,Fantastic
28763,491,49,2,Not bad
28764,492,49,4,Poor
28765,493,49,4,Average
28766,494,49,4,Fantastic
28767,495,49,2,Poor
28768,496,49,1,Poor
28769,497,49,2,Excellent
28770,498,49,2,Delicious
28771,499,49,2,Could be better
28772,500,49,1,Bad
28773,501,49,5,Not bad
28774,502,49,1,Good
28775,503,49,2,Bad
28776,504,49,1,Average
28777,505,49,2,Good
28778,506,49,5,Nice
28779,507,49,5,Bad
28780,508,49,3,Could be better
28781,509,49,2,Poor
28782,510,49,4,Excellent
28783,511,49,1,Poor
28784,512,49,5,Excellent
28785,513,49,4,Average
28786,514,49,5,Average
28787,515,49,4,Could be better
28788,516,49,1,Average
28789,517,49,3,Good
28790,518,49,3,Average
28791,519,49,2,Could be better
28792,520,49,2,Average
28793,521,49,5,Good
28794,522,49,3,Not bad
28795,523,49,2,Poor
28796,524,49,1,Average
28797,525,49,1,Could be better
28798,526,49,3,Fantastic
28799,527,49,3,Bad
28800,528,49,1,Good
28801,529,49,2,Average
28802,530,49,2,Not bad
28803,531,49,2,Fantastic
28804,532,49,3,Fantastic
28805,533,49,3,Good
28806,534,49,3,Average
28807,535,49,4,Good
28808,536,49,1,Not bad
28809,537,49,4,Nice
28810,538,49,2,Could be better
28811,539,49,5,Average
28812,540,49,4,Excellent
28813,541,49,5,Poor
28814,542,49,3,Bad
28815,543,49,1,Not bad
28816,544,49,2,Nice
28817,545,49,1,Good
28818,546,49,1,Bad
28819,547,49,3,Poor
28820,548,49,3,Good
28821,549,49,1,Average
28822,550,49,2,Good
28823,551,49,1,Fantastic
28824,552,49,3,Excellent
28825,553,49,5,Bad
28826,554,49,1,Could be better
28827,555,49,3,Good
28828,556,49,3,Not bad
28829,557,49,3,Poor
28830,558,49,4,Average
28831,559,49,4,Fantastic
28832,560,49,2,Bad
28833,561,49,5,Excellent
28834,562,49,4,Average
28835,563,49,2,Average
28836,564,49,3,Bad
28837,565,49,1,Bad
28838,566,49,5,Poor
28839,567,49,3,Fantastic
28840,568,49,2,Excellent
28841,569,49,3,Could be better
28842,570,49,2,Delicious
28843,571,49,3,Poor
28844,572,49,1,Bad
28845,573,49,1,Bad
28846,574,49,1,Excellent
28847,575,49,1,Could be better
28848,576,49,2,Not bad
28849,577,49,1,Fantastic
28850,578,49,4,Bad
28851,579,49,3,Fantastic
28852,580,49,5,Poor
